order_book_id,datetime,trading_date,open,last,high,low,prev_close,volume,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate,num_trades
000001.XSHE,2022-08-25 11:06:36,2022-08-25,12.4,12.39,12.44,12.3,12.4,31505149.0,390133594.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,56800.0,396600.0,598900.0,517600.0,472200.0,209400.0,181400.0,95200.0,125800.0,210500.0,-0.0008064516129031585,21661.0
000001.XSHE,2022-08-25 11:06:39,2022-08-25,12.4,12.4,12.44,12.3,12.4,31511049.0,390206754.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,52100.0,396600.0,598200.0,517600.0,472200.0,207000.0,182400.0,95600.0,125800.0,210500.0,0.0,21675.0
000001.XSHE,2022-08-25 11:06:42,2022-08-25,12.4,12.4,12.44,12.3,12.4,31516349.0,390272474.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,46800.0,396600.0,598200.0,517600.0,472200.0,208200.0,182400.0,95600.0,125800.0,210500.0,0.0,21682.0
000001.XSHE,2022-08-25 11:06:45,2022-08-25,12.4,12.4,12.44,12.3,12.4,31517449.0,390286114.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,45800.0,396600.0,598200.0,517600.0,472200.0,208200.0,182400.0,95600.0,125800.0,210500.0,0.0,21683.0
000001.XSHE,2022-08-25 11:06:48,2022-08-25,12.4,12.4,12.44,12.3,12.4,31524049.0,390367954.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,44100.0,397300.0,598200.0,517600.0,472200.0,208300.0,182400.0,95600.0,125800.0,210500.0,0.0,21689.0
000001.XSHE,2022-08-25 11:06:51,2022-08-25,12.4,12.4,12.44,12.3,12.4,31528749.0,390426227.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,40100.0,397300.0,594800.0,517600.0,472200.0,207600.0,182400.0,95600.0,125800.0,210500.0,0.0,21694.0
000001.XSHE,2022-08-25 11:06:54,2022-08-25,12.4,12.4,12.44,12.3,12.4,31540549.0,390572547.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,28400.0,397300.0,594800.0,517600.0,472200.0,208800.0,182400.0,95600.0,125800.0,210500.0,0.0,21715.0
000001.XSHE,2022-08-25 11:06:57,2022-08-25,12.4,12.4,12.44,12.3,12.4,31555949.0,390763505.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,13200.0,397300.0,594800.0,517600.0,472200.0,210700.0,182400.0,95600.0,125800.0,210500.0,0.0,21728.0
000001.XSHE,2022-08-25 11:07:00,2022-08-25,12.4,12.4,12.44,12.3,12.4,31578949.0,391048705.0,13.64,11.16,12.4,12.41,12.42,12.43,12.44,12.39,12.38,12.37,12.36,12.35,9700.0,397300.0,594800.0,517600.0,472200.0,209200.0,182400.0,95600.0,133200.0,210500.0,0.0,21743.0
000001.XSHE,2022-08-25 11:07:03,2022-08-25,12.4,12.4,12.44,12.3,12.4,31595349.0,391252011.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,397300.0,594800.0,517600.0,474200.0,262200.0,23700.0,203500.0,182400.0,95600.0,133200.0,0.0,21754.0
000001.XSHE,2022-08-25 11:07:06,2022-08-25,12.4,12.41,12.44,12.3,12.4,31602549.0,391341329.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,393500.0,594800.0,517600.0,474200.0,262200.0,34400.0,202900.0,182400.0,95600.0,133200.0,0.0008064516129031585,21764.0
000001.XSHE,2022-08-25 11:07:09,2022-08-25,12.4,12.4,12.44,12.3,12.4,31608749.0,391418209.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,393500.0,594800.0,517600.0,474200.0,262200.0,124300.0,202900.0,182400.0,95600.0,134800.0,0.0,21778.0
000001.XSHE,2022-08-25 11:07:12,2022-08-25,12.4,12.4,12.44,12.3,12.4,31610149.0,391435578.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,392600.0,594800.0,517600.0,474200.0,262200.0,123900.0,199900.0,182400.0,95600.0,134800.0,0.0,21781.0
000001.XSHE,2022-08-25 11:07:15,2022-08-25,12.4,12.41,12.44,12.3,12.4,31610549.0,391440542.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,392200.0,594800.0,517600.0,474200.0,262300.0,123900.0,181600.0,182400.0,95600.0,134800.0,0.0008064516129031585,21782.0
000001.XSHE,2022-08-25 11:07:18,2022-08-25,12.4,12.41,12.44,12.3,12.4,31610549.0,391440542.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,392200.0,594800.0,517600.0,474200.0,262300.0,123900.0,182000.0,182400.0,95600.0,134800.0,0.0008064516129031585,21782.0
000001.XSHE,2022-08-25 11:07:21,2022-08-25,12.4,12.41,12.44,12.3,12.4,31616049.0,391508797.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,386700.0,594800.0,517600.0,474200.0,262300.0,126100.0,181600.0,182400.0,95600.0,134800.0,0.0008064516129031585,21785.0
000001.XSHE,2022-08-25 11:07:24,2022-08-25,12.4,12.41,12.44,12.3,12.4,31616449.0,391513761.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,376900.0,594800.0,517600.0,474200.0,262300.0,142500.0,181600.0,182400.0,95600.0,134800.0,0.0008064516129031585,21786.0
000001.XSHE,2022-08-25 11:07:27,2022-08-25,12.4,12.41,12.44,12.3,12.4,31617149.0,391522448.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,363500.0,594800.0,525300.0,474200.0,262300.0,151500.0,181400.0,182400.0,95600.0,134600.0,0.0008064516129031585,21787.0
000001.XSHE,2022-08-25 11:07:30,2022-08-25,12.4,12.41,12.44,12.3,12.4,31617149.0,391522448.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,359900.0,597500.0,525300.0,474200.0,262300.0,153100.0,181400.0,182400.0,95600.0,134600.0,0.0008064516129031585,21787.0
000001.XSHE,2022-08-25 11:07:33,2022-08-25,12.4,12.41,12.44,12.3,12.4,31617149.0,391522448.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,363700.0,597500.0,525300.0,474200.0,262300.0,155100.0,181400.0,182400.0,95600.0,134600.0,0.0008064516129031585,21787.0
000001.XSHE,2022-08-25 11:07:36,2022-08-25,12.4,12.41,12.44,12.3,12.4,31620049.0,391558430.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,358600.0,593400.0,525300.0,474200.0,262300.0,172800.0,181400.0,182400.0,95300.0,134600.0,0.0008064516129031585,21793.0
000001.XSHE,2022-08-25 11:07:39,2022-08-25,12.4,12.4,12.44,12.3,12.4,31620549.0,391564630.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,358600.0,606100.0,525300.0,474200.0,262300.0,172800.0,181200.0,187400.0,95300.0,135200.0,0.0,21795.0
000001.XSHE,2022-08-25 11:07:42,2022-08-25,12.4,12.41,12.44,12.3,12.4,31621049.0,391570835.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,358100.0,606100.0,525300.0,474200.0,262300.0,174300.0,181200.0,187400.0,95300.0,135200.0,0.0008064516129031585,21796.0
000001.XSHE,2022-08-25 11:07:45,2022-08-25,12.4,12.4,12.44,12.3,12.4,31625449.0,391625421.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,353900.0,606300.0,525300.0,474200.0,262300.0,172500.0,181200.0,187400.0,95300.0,135200.0,0.0,21801.0
000001.XSHE,2022-08-25 11:07:48,2022-08-25,12.4,12.41,12.44,12.3,12.4,31625949.0,391631626.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,369300.0,606300.0,525300.0,474200.0,262300.0,172500.0,180800.0,187000.0,95300.0,135200.0,0.0008064516129031585,21802.0
000001.XSHE,2022-08-25 11:07:51,2022-08-25,12.4,12.4,12.44,12.3,12.4,31626949.0,391644026.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,377400.0,606300.0,525300.0,474200.0,262300.0,171500.0,180800.0,187000.0,95300.0,135200.0,0.0,21803.0
000001.XSHE,2022-08-25 11:07:54,2022-08-25,12.4,12.41,12.44,12.3,12.4,31627849.0,391655195.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,388300.0,606300.0,525300.0,474200.0,262300.0,172500.0,180800.0,187000.0,95300.0,135200.0,0.0008064516129031585,21804.0
000001.XSHE,2022-08-25 11:07:57,2022-08-25,12.4,12.41,12.44,12.3,12.4,31628949.0,391668846.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,387400.0,616300.0,525300.0,474200.0,262300.0,172500.0,180800.0,187000.0,95300.0,135200.0,0.0008064516129031585,21806.0
000001.XSHE,2022-08-25 11:08:00,2022-08-25,12.4,12.41,12.44,12.3,12.4,31629049.0,391670087.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,410000.0,616300.0,525300.0,474200.0,262300.0,181000.0,179600.0,187000.0,97200.0,135200.0,0.0008064516129031585,21807.0
000001.XSHE,2022-08-25 11:08:03,2022-08-25,12.4,12.41,12.44,12.3,12.4,31638149.0,391782928.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,410400.0,613400.0,554200.0,473700.0,262300.0,190500.0,179600.0,187000.0,94200.0,135200.0,0.0008064516129031585,21828.0
000001.XSHE,2022-08-25 11:08:06,2022-08-25,12.4,12.41,12.44,12.3,12.4,31639349.0,391797820.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,409200.0,613400.0,556200.0,473700.0,262300.0,195900.0,179600.0,187000.0,94200.0,135200.0,0.0008064516129031585,21830.0
000001.XSHE,2022-08-25 11:08:09,2022-08-25,12.4,12.41,12.44,12.3,12.4,31639349.0,391797820.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,412200.0,625100.0,556200.0,473700.0,262300.0,160900.0,180100.0,187200.0,94200.0,134200.0,0.0008064516129031585,21830.0
000001.XSHE,2022-08-25 11:08:12,2022-08-25,12.4,12.41,12.44,12.3,12.4,31640549.0,391812710.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,411200.0,625200.0,553200.0,473700.0,262300.0,172100.0,180100.0,203000.0,94200.0,134200.0,0.0008064516129031585,21833.0
000001.XSHE,2022-08-25 11:08:15,2022-08-25,12.4,12.4,12.44,12.3,12.4,31643349.0,391847430.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,411200.0,625200.0,553200.0,473700.0,262300.0,169300.0,180100.0,136100.0,94200.0,134200.0,0.0,21837.0
000001.XSHE,2022-08-25 11:08:18,2022-08-25,12.4,12.4,12.44,12.3,12.4,31643549.0,391849910.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,411200.0,625200.0,553200.0,473700.0,262300.0,169100.0,180100.0,141100.0,95700.0,134200.0,0.0,21838.0
000001.XSHE,2022-08-25 11:08:21,2022-08-25,12.4,12.4,12.44,12.3,12.4,31643549.0,391849910.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,421200.0,625200.0,563200.0,473400.0,262300.0,171300.0,181100.0,142100.0,95700.0,134200.0,0.0,21838.0
000001.XSHE,2022-08-25 11:08:24,2022-08-25,12.4,12.41,12.44,12.3,12.4,31700049.0,392551075.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,357200.0,625200.0,563200.0,473400.0,262300.0,172300.0,181100.0,142100.0,95700.0,134200.0,0.0008064516129031585,21840.0
000001.XSHE,2022-08-25 11:08:27,2022-08-25,12.4,12.41,12.44,12.3,12.4,31700049.0,392551075.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,357200.0,625200.0,563200.0,473400.0,262300.0,173400.0,181100.0,142100.0,95700.0,134200.0,0.0008064516129031585,21840.0
000001.XSHE,2022-08-25 11:08:30,2022-08-25,12.4,12.41,12.44,12.3,12.4,31710049.0,392675150.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,349700.0,625200.0,563200.0,473400.0,262700.0,177800.0,181100.0,142100.0,95700.0,134200.0,0.0008064516129031585,21849.0
000001.XSHE,2022-08-25 11:08:33,2022-08-25,12.4,12.4,12.44,12.3,12.4,31716749.0,392758247.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,348000.0,625200.0,563200.0,473400.0,262700.0,172500.0,181500.0,142100.0,95700.0,134200.0,0.0,21861.0
000001.XSHE,2022-08-25 11:08:36,2022-08-25,12.4,12.4,12.44,12.3,12.4,31716749.0,392758247.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,345300.0,625200.0,563200.0,473400.0,261500.0,172500.0,180500.0,142100.0,95700.0,134200.0,0.0,21861.0
000001.XSHE,2022-08-25 11:08:39,2022-08-25,12.4,12.4,12.44,12.3,12.4,31718849.0,392784287.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,347800.0,625200.0,563200.0,473400.0,261500.0,171400.0,180500.0,142100.0,95700.0,134200.0,0.0,21867.0
000001.XSHE,2022-08-25 11:08:42,2022-08-25,12.4,12.4,12.44,12.3,12.4,31718849.0,392784287.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,346800.0,625200.0,564200.0,473400.0,261500.0,164900.0,180500.0,142100.0,95700.0,134200.0,0.0,21867.0
000001.XSHE,2022-08-25 11:08:45,2022-08-25,12.4,12.41,12.44,12.3,12.4,31719149.0,392788010.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,346500.0,625200.0,564200.0,473400.0,261500.0,243800.0,180500.0,142100.0,95700.0,134200.0,0.0008064516129031585,21868.0
000001.XSHE,2022-08-25 11:08:48,2022-08-25,12.4,12.41,12.44,12.3,12.4,31719249.0,392789251.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,346400.0,623100.0,564200.0,473400.0,261500.0,246500.0,180500.0,142100.0,95700.0,134200.0,0.0008064516129031585,21869.0
000001.XSHE,2022-08-25 11:08:51,2022-08-25,12.4,12.41,12.44,12.3,12.4,31719549.0,392792974.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,336100.0,623100.0,564200.0,473400.0,261500.0,248500.0,182500.0,142100.0,95700.0,134200.0,0.0008064516129031585,21870.0
000001.XSHE,2022-08-25 11:08:54,2022-08-25,12.4,12.4,12.44,12.3,12.4,31722549.0,392830174.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,336600.0,623100.0,564200.0,473400.0,261500.0,245000.0,183300.0,142100.0,95700.0,134200.0,0.0,21876.0
000001.XSHE,2022-08-25 11:08:57,2022-08-25,12.4,12.41,12.44,12.3,12.4,31723549.0,392842584.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,335600.0,623100.0,564200.0,473400.0,261500.0,274800.0,183300.0,142100.0,95700.0,134200.0,0.0008064516129031585,21877.0
000001.XSHE,2022-08-25 11:09:03,2022-08-25,12.4,12.41,12.44,12.3,12.4,31723549.0,392842584.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,335600.0,623100.0,564200.0,473400.0,261500.0,274800.0,185300.0,142100.0,95700.0,134200.0,0.0008064516129031585,21877.0
000001.XSHE,2022-08-25 11:09:06,2022-08-25,12.4,12.41,12.44,12.3,12.4,31723749.0,392845066.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,335400.0,623100.0,564200.0,473400.0,261500.0,276800.0,186300.0,142100.0,95700.0,134200.0,0.0008064516129031585,21878.0
000001.XSHE,2022-08-25 11:09:09,2022-08-25,12.4,12.4,12.44,12.3,12.4,31729949.0,392921946.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,338400.0,623100.0,564200.0,473400.0,261500.0,270600.0,186300.0,142100.0,95700.0,134200.0,0.0,21879.0
000001.XSHE,2022-08-25 11:09:12,2022-08-25,12.4,12.41,12.44,12.3,12.4,31730149.0,392924428.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,338500.0,623100.0,564200.0,473400.0,261500.0,271200.0,186300.0,141900.0,95700.0,134200.0,0.0008064516129031585,21880.0
000001.XSHE,2022-08-25 11:09:15,2022-08-25,12.4,12.4,12.44,12.3,12.4,31733349.0,392964128.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,336500.0,625400.0,564200.0,473400.0,261500.0,270000.0,186300.0,141900.0,95700.0,134200.0,0.0,21882.0
000001.XSHE,2022-08-25 11:09:18,2022-08-25,12.4,12.4,12.44,12.3,12.4,31734349.0,392976530.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,339300.0,625400.0,564200.0,473400.0,261500.0,269200.0,186300.0,141900.0,95700.0,134200.0,0.0,21884.0
000001.XSHE,2022-08-25 11:09:21,2022-08-25,12.4,12.41,12.44,12.3,12.4,31734449.0,392977771.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,340200.0,625400.0,564200.0,473400.0,261500.0,268800.0,186300.0,140500.0,95700.0,134200.0,0.0008064516129031585,21885.0
000001.XSHE,2022-08-25 11:09:24,2022-08-25,12.4,12.4,12.44,12.3,12.4,31734749.0,392981491.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,342700.0,625400.0,564200.0,473200.0,261200.0,270900.0,186300.0,140500.0,95700.0,134200.0,0.0,21886.0
000001.XSHE,2022-08-25 11:09:27,2022-08-25,12.4,12.4,12.44,12.3,12.4,31734749.0,392981491.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,350500.0,628000.0,561800.0,473200.0,261200.0,272300.0,186300.0,140500.0,95700.0,134200.0,0.0,21886.0
000001.XSHE,2022-08-25 11:09:30,2022-08-25,12.4,12.41,12.44,12.3,12.4,31736749.0,393006311.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,348200.0,628300.0,561800.0,468200.0,261200.0,285100.0,186200.0,140500.0,95700.0,134200.0,0.0008064516129031585,21887.0
000001.XSHE,2022-08-25 11:09:33,2022-08-25,12.4,12.4,12.44,12.3,12.4,31737149.0,393011271.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,349200.0,623300.0,562000.0,468200.0,261200.0,284900.0,186200.0,140500.0,95700.0,134200.0,0.0,21888.0
000001.XSHE,2022-08-25 11:09:36,2022-08-25,12.4,12.4,12.44,12.3,12.4,31744449.0,393101791.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,337900.0,623200.0,562000.0,468200.0,260300.0,280100.0,186200.0,140500.0,95700.0,134200.0,0.0,21889.0
000001.XSHE,2022-08-25 11:09:39,2022-08-25,12.4,12.4,12.44,12.3,12.4,31746049.0,393121631.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,335400.0,625600.0,555000.0,468200.0,260300.0,283500.0,186200.0,140500.0,95700.0,134200.0,0.0,21890.0
000001.XSHE,2022-08-25 11:09:42,2022-08-25,12.4,12.4,12.44,12.3,12.4,31776949.0,393505099.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,304600.0,625600.0,555000.0,468200.0,260300.0,340200.0,186600.0,142200.0,95700.0,134200.0,0.0,21894.0
000001.XSHE,2022-08-25 11:09:45,2022-08-25,12.4,12.4,12.44,12.3,12.4,31782149.0,393569628.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,299700.0,625600.0,555000.0,468200.0,260300.0,339900.0,186600.0,142200.0,95700.0,134600.0,0.0,21899.0
000001.XSHE,2022-08-25 11:09:48,2022-08-25,12.4,12.4,12.44,12.3,12.4,31782149.0,393569628.0,13.64,11.16,12.41,12.42,12.43,12.44,12.45,12.4,12.39,12.38,12.37,12.36,305700.0,625600.0,555000.0,468200.0,260300.0,355000.0,182600.0,142200.0,95700.0,134600.0,0.0,21899.0
000001.XSHE,2022-08-25 11:09:51,2022-08-25,12.4,12.41,12.44,12.3,12.4,32087849.0,397363365.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,625600.0,555000.0,468200.0,260300.0,211000.0,63800.0,278800.0,182600.0,142200.0,95700.0,0.0008064516129031585,21983.0
000001.XSHE,2022-08-25 11:09:54,2022-08-25,12.4,12.41,12.44,12.3,12.4,32087949.0,397364606.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,625600.0,553300.0,468200.0,260300.0,211000.0,78600.0,268900.0,185300.0,140800.0,95700.0,0.0008064516129031585,21984.0
000001.XSHE,2022-08-25 11:09:57,2022-08-25,12.4,12.41,12.44,12.3,12.4,32088349.0,397369570.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,625600.0,553300.0,468200.0,260300.0,211000.0,106200.0,269800.0,185300.0,140800.0,95700.0,0.0008064516129031585,21987.0
000001.XSHE,2022-08-25 11:10:00,2022-08-25,12.4,12.41,12.44,12.3,12.4,32088349.0,397369570.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,793000.0,553300.0,468200.0,260300.0,211000.0,106200.0,261700.0,185300.0,140800.0,95700.0,0.0008064516129031585,21987.0
000001.XSHE,2022-08-25 11:10:03,2022-08-25,12.4,12.41,12.44,12.3,12.4,32110149.0,397640126.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,791200.0,553300.0,468200.0,260300.0,211000.0,91300.0,261700.0,185300.0,140800.0,95700.0,0.0008064516129031585,22021.0
000001.XSHE,2022-08-25 11:10:06,2022-08-25,12.4,12.42,12.44,12.3,12.4,32112149.0,397664966.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,788300.0,553300.0,468200.0,260300.0,211000.0,91300.0,261700.0,185300.0,140800.0,95700.0,0.001612903225806317,22022.0
000001.XSHE,2022-08-25 11:10:09,2022-08-25,12.4,12.41,12.44,12.3,12.4,32115049.0,397700955.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,784700.0,553300.0,468200.0,260300.0,211000.0,89400.0,266600.0,185300.0,140800.0,95700.0,0.0008064516129031585,22023.0
000001.XSHE,2022-08-25 11:10:12,2022-08-25,12.4,12.42,12.44,12.3,12.4,32120049.0,397763055.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,787700.0,553300.0,468200.0,260300.0,211000.0,99400.0,267600.0,185300.0,140800.0,95700.0,0.001612903225806317,22024.0
000001.XSHE,2022-08-25 11:10:15,2022-08-25,12.4,12.41,12.44,12.3,12.4,32121349.0,397779191.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,787400.0,553300.0,468200.0,260300.0,211000.0,100400.0,265100.0,185300.0,140800.0,96100.0,0.0008064516129031585,22026.0
000001.XSHE,2022-08-25 11:10:18,2022-08-25,12.4,12.41,12.44,12.3,12.4,32122049.0,397787878.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,787400.0,538600.0,468200.0,260300.0,211000.0,99700.0,267200.0,185300.0,140800.0,96100.0,0.0008064516129031585,22028.0
000001.XSHE,2022-08-25 11:10:21,2022-08-25,12.4,12.41,12.44,12.3,12.4,32122349.0,397791601.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,787400.0,538600.0,468200.0,260300.0,211000.0,149800.0,326600.0,175300.0,140800.0,96100.0,0.0008064516129031585,22030.0
000001.XSHE,2022-08-25 11:10:24,2022-08-25,12.4,12.42,12.44,12.3,12.4,32125749.0,397833828.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,784100.0,538600.0,468200.0,260300.0,211000.0,150300.0,325800.0,175300.0,140800.0,96100.0,0.001612903225806317,22039.0
000001.XSHE,2022-08-25 11:10:27,2022-08-25,12.4,12.41,12.44,12.3,12.4,32129249.0,397877296.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,781000.0,538600.0,468900.0,260300.0,211000.0,156200.0,325800.0,175300.0,123000.0,96100.0,0.0008064516129031585,22044.0
000001.XSHE,2022-08-25 11:10:30,2022-08-25,12.4,12.41,12.44,12.3,12.4,32132849.0,397921972.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,781000.0,538600.0,468900.0,260300.0,211200.0,152600.0,325800.0,175300.0,123000.0,96100.0,0.0008064516129031585,22054.0
000001.XSHE,2022-08-25 11:10:33,2022-08-25,12.4,12.42,12.44,12.3,12.4,32135749.0,397957988.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,778300.0,538600.0,468900.0,260300.0,211200.0,153900.0,325700.0,172100.0,124000.0,96100.0,0.001612903225806317,22057.0
000001.XSHE,2022-08-25 11:10:36,2022-08-25,12.4,12.41,12.44,12.3,12.4,32145049.0,398073401.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,778600.0,538900.0,468900.0,260300.0,211200.0,144600.0,318800.0,176100.0,124000.0,96100.0,0.0008064516129031585,22070.0
000001.XSHE,2022-08-25 11:10:39,2022-08-25,12.4,12.42,12.44,12.3,12.4,32147049.0,398098241.0,13.64,11.16,12.42,12.43,12.44,12.45,12.46,12.41,12.4,12.39,12.38,12.37,777000.0,538900.0,468900.0,260300.0,211200.0,156800.0,316200.0,176100.0,124000.0,96100.0,0.001612903225806317,22080.0
